orderNo,startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
7,945.734378,958.068923,2,speech,"and people giving me stares and all మ్మ్చ్ I didn't like it [LAUGH] so depressionలోకి వెళ్ళా but ఒక as a being being a fashion influencer it  has some weight on you okay",000000010000100000000000000000000,NULL,"and people giving me stares and all I didn't like it so I went into depression but as a being, being a fashion influencer it has some weight on you okay"
8,958.068923,958.468819,1,overlap,NULL,NULL,NULL,NULL
9,958.468819,968.723909,2,speech,"fashion influencer అయ్యి ఉండి people would accept me like this ఎందుకంటే అప్పటికి i don't know makeup అనే option కూడా నేను consider చెయ్యాలే and being pretty honest కావాలంటే అప్పుడప్పుడు touchup చేస్తూ ఉంటా",NULL,NULL,"Being a fashion influencer, people would accept me like this because by then I don't know makeup, I didn’t also consider the option and being pretty honest, if I want I would do touch up occasionally."
10,968.723909,969.194896,1,overlap,NULL,NULL,NULL,NULL
11,969.194896,973.025004,2,speech,"I am recovering recovering right now and చాల తగ్గయి ఇప్పుడు ఇందాక photo చూసారు కాబట్టి",00010000000000,NULL,"I am recovering right now and it has decreased a lot since you saw the photo"
12,973.025004,973.887,1,speech,అవును,NULL,NULL,Yes
13,973.949206,976.757359,2,speech,"Okay so he called me ఆలా నేను ఒక",NULL,NULL,"Okay so he called me. So I am a"
14,976.757359,977.850406,1,overlap,NULL,NULL,NULL,NULL
15,977.850406,979.675817,1,speech,"[LAUGH] friends ఎ కదా yeah",10101,NULL,"Friends know"
16,979.728897,1004.646762,2,speech,"he called me call చేసిన తరవాత good concern తో ఆ ఒక reel పెట్టా instagramలో దాని చూసి తేడా  గమనించాడు actor కదా తెలుస్తది తను ముందు నన్ను చూసాడు real lifeలో ఏంటి ఎందుకు ఇలా చేసావ్ నువ్వు అస్సల  why why are you looking for temporary solutions ఎందుకు shortcuts నేను చెప్పా ఇలాగ I want to get better అందుకే ఇలా అనిపించింది bro I didn't know this would happen అని చెప్పి అన్న అనమాట ఎందుకయ్యా ఇలా చేస్తారు చదువుకున్నోళ్ళు educated అయి అయిఉండి ఎందుకు ఇలా చేస్తా",00000000010000000000000000000000000100000000000000000010100000000000000010000,NULL,"After he called me, he put a reel with good concern and noticed the difference on Instagram. Did the actor know that he saw me before? Why did you do this in real life? Why are you looking for temporary solutions? Why are you looking for shortcuts? It felt like, I didn't know this would happen, why do educated people do like this?"
17,1004.646762,1005.791371,1,overlap,NULL,NULL,NULL,NULL
18,1005.791371,1012.232507,2,speech,"ఇలా ఏదో sign చెయ్యమంటారు sign చేసి ఉంటావ్ చేసావ్ కదా హ చేసేసా bro sign చేస్తేయ్ ఎం చెయ్యలేం వాళ్ళు concern తీసుకుంటారు",0000000000010000000,NULL,"They ask you to sign something like this, have you signed? Yes, signed it. If you sign, we can’t do anything. They will take concern."
19,1012.232507,1012.488264,1,overlap,NULL,NULL,NULL,NULL
20,1012.488264,1013.372935,2,speech,"Before getting ఇలా",NULL,NULL,"Before getting like this"
21,1013.381782,1017.226753,1,overlap,NULL,NULL,NULL,NULL
22,1018.097636,1025.153565,2,speech,"ఆ అన్నాడు అనమాట next time ఇలాగ చెయ్యొద్దు so so and so వాడు అది try చెయ్ you know get get a concealer",100000010000000111000,NULL,"He said next time don't do it like this, so and so he said try it, get a concealer"
23,1025.153565,1026.045181,1,overlap,NULL,NULL,NULL,NULL
24,1026.045181,1027.129569,0,noise,NULL,NULL,NULL,NULL
25,1027.129569,1029.507979,2,speech,"because of his suggestion I considered it now",NULL,NULL,"Because of his suggestion I considered it now"
26,1029.516866,1030.56548,1,overlap,NULL,NULL,NULL,NULL
27,1030.59214,1032.2717,2,speech,"considered no getting into makeup",NULL,NULL,"Considered not getting into makeup"
28,1032.2717,1033.320314,1,overlap,NULL,NULL,NULL,NULL
29,1033.320314,1036.144367,2,speech,"concealer makeup అంటే not using one or two products just one",NULL,NULL,"Concealer makeup means not using one or two products, just one"
30,1036.144367,1036.510589,1,overlap,NULL,NULL,NULL,NULL
31,1036.510589,1039.416494,2,speech,"concealer అప్పుడప్పుడు touch చేస్తా వీడియో ముందుకి వెళ్తా confidentగ మాట్లాడతా",NULL,NULL,"Touches the concealer occasionally, goes in front of the video and speaks confidently"
32,1039.416494,1040.500654,1,speech,"Tamil వదిలేసి వెనక్కి ఉండకుండా",NULL,NULL,"Without leaving Tamil behind"
33,1040.500654,1040.673882,2,overlap,NULL,NULL,NULL,NULL
34,1040.673882,1049.307235,2,speech,"ఆ it's like see when you are using a filter when you are using a makeup or something it's just makes you more confident",10010000000000000000000,NULL,"It's like, when you are using a filter, when you are using a makeup or something, it just makes you more confident"
35,1049.307235,1049.645552,1,overlap,NULL,NULL,NULL,NULL
36,1049.645552,1060.180878,2,speech,"It's not like you are insecure so you are covering all your spots and all insecure గా నుండి confident గ ఉండడానికి ఇప్పుడు జనాలు for స for suppose girlsనే తీసుకుందాం కొంతమంది traditionalsలో confident ఉంటారు కొంతమంది western wearలో confident",0000000000000000000000011100000000001,NULL,"It's not like you are insecure, so you are covering all your spots and all from being insecure to being confident. Now people, suppose some girls are confident in traditional, some are in western wear."
37,1060.180878,1060.539847,1,overlap,NULL,NULL,NULL,NULL
38,1060.539847,1065.018673,2,speech,"but the thing is they are confident in that they are comfortable in that that's what we need to",NULL,NULL,"But the thing is, they are confident in that. They are comfortable in that. That's what we need to"
39,1065.356363,1067.444704,1,overlap,NULL,NULL,NULL,NULL
40,1067.569116,1087.048456,2,speech,"so that's what and I am really sure ఆ in in coming twenty twenty three people would not you know అస్సలు పోల్చరు నన్ను ఆలా తయారవుతా అన్నమాట that's what I can do because bettering I'm I might face some failures but I won't at all ignore the lesson I will take the lesson and I will do some research from next time",0000000011000000001100000000000001000000000000000000000000100,NULL,"So that's what, and I am really sure that in coming 2023, people will not. That's what I can do because, bettering I might face some failures, but I won't ignore the lesson at all. I will take the lesson, and I will do some research next time."
41,1087.048456,1088.470305,1,overlap,NULL,NULL,NULL,NULL
42,1088.496965,1090.372029,2,speech,"So research చేసి I will take forward any",NULL,NULL,"So research is done and I will take forward any"
43,1090.372029,1090.985122,1,overlap,NULL,NULL,NULL,NULL
44,1090.993969,1091.569005,1,speech,"lack of research",NULL,NULL,"lack of research"
45,1091.569005,1092.453676,1,overlap,NULL,NULL,NULL,NULL
46,1092.453676,1098.556551,2,speech,"Look at the stake right now అప్పుడు నాకు తెలీదు effect అయితే video ఆపాల్సి వస్తుంది అని కానీ literally seven days ఆపేసా but people don't know what happened to me",NULL,NULL,"Look at the stake right now then I don't know the effect but the video will have to be stopped but literally seven days I stopped but people don't know what happened to me"
47,1098.556551,1099.649598,1,speech,"Yeah yeah I understand",0100,NULL,"Yes I understand"
48,1099.649598,1101.035901,2,speech,"So yeah it's a bit",01000,NULL,"So it's a bit"
49,1101.035901,1101.844578,1,overlap,NULL,NULL,NULL,NULL
50,1101.844578,1103.273202,1,speech,"lack of research అంటే తెలీకుండా",NULL,NULL,"Lack of research, means without knowing"
51,1103.273202,1103.968466,2,overlap,NULL,NULL,NULL,NULL
52,1104.012899,1109.922461,2,speech,"research చెయ్యలేదు ఆ డబ్బులు ఉన్నాయి చేతిలోని వెళ్లిపోదాం చేద్దాం అని చెప్పి just it costed me around six thousand ఎంతో",001000000000000000,NULL,"I didn't do research, I have money in my hand, I said let's go, just it costed me around six thousand, that's a lot"
53,1109.922461,1110.726555,1,speech,"Oh ok",10,NULL,Okay
54,1110.843774,1111.087059,0,noise,NULL,NULL,NULL,NULL
55,1111.087059,1112.828366,1,speech,"~లే వెళ్దాం try చేద్దాం అని అనుకున్న",100000,NULL,"I thought let's go and try"
56,1112.828366,1114.304482,1,speech,"normalగ అంతే ఉంటది బైట ఏదో ఏ",000001,NULL,"Normally, there is something outside."
57,1114.304482,1114.880086,1,overlap,NULL,NULL,NULL,NULL
58,1114.897779,1121.306145,2,speech,"research చెయ్యలేదు ఎప్పుడు doctor suggest చేసిన వెంటనే అయన రేపు చేద్దాం అన్నాడు నేను ఆహ్ రోజు ఆ రోజు చేసేద్దాం అని చెప్పి నేను convince చేశా doctor ని",000000000000110000000000,NULL,"I didn't do research. When the doctor suggested it, he said let's do it tomorrow. I said let's do it that day and I convinced the doctor."
59,1121.306145,1122.292553,1,overlap,NULL,NULL,NULL,NULL
60,1122.292553,1125.83829,2,speech,"ఒకరోజు నేను కొంచం time తీసుకొని న skin తగ్గట్టుగా పన చేస్తదో లేదో  తెలుసు",NULL,NULL,"One day I will take some time and see if it will work accordingly on my skin or not."
61,1125.86495,1126.291505,1,overlap,NULL,NULL,NULL,NULL
62,1126.291505,1126.940224,1,speech,ఉంటె,NULL,NULL,Know
63,1126.940224,1127.833323,2,speech,"better అయ్యి ఉండేదేమో",NULL,NULL,"It could have been better"
64,1127.833323,1128.548253,0,noise,NULL,NULL,NULL,NULL
65,1128.548253,1130.521507,1,speech,"actually ఆహ్ treatmentకి వెళ్లేముందు మనం కలిసాం అనుకుంట ఆ రోజు",NULL,NULL,"Actually, I think we met that day before going to that treatment"
66,1130.521507,1132.174407,1,overlap,NULL,NULL,NULL,NULL
67,1132.174407,1133.58737,2,speech,"like పే face కొంచం చూసుకొని",01000,NULL,"Like some see the face"
68,1133.58737,1134.520459,1,overlap,NULL,NULL,NULL,NULL
69,1134.556006,1135.089199,1,speech,"sits okay",NULL,NULL,"Sits okay"
70,1135.089199,1139.941261,2,speech,"constructiveగ తీసుకున్న నేను you know people are noticing so why not to you know why not give it a try అని చెప్పి",0000000000011111000000,NULL,"I took it constructively and said you know people are noticing so why not give it a try"
71,1139.941261,1140.447795,1,overlap,NULL,NULL,NULL,NULL
72,1140.447795,1142.52725,2,speech,"ప్రతి ఒక్కరికి ఏదో ఒక issue ఉంటాది bro ఇప్పుడు నేను కూడా ఒక",00000010000,NULL,"Everyone has some issue, now I have one too"
73,1142.52725,1143.700276,1,overlap,NULL,NULL,NULL,NULL
74,1143.700276,1144.97217,2,speech,"covid timeలో నేను videos start చేసినప్పుడు",NULL,NULL,"When I started videos in COVID time"
75,1144.97217,1145.286228,1,overlap,NULL,NULL,NULL,NULL
76,1145.286228,1145.81703,2,speech,"Very fat",NULL,NULL,"Very fat"
77,1145.88637,1146.385334,1,speech,hmm,1,NULL,
78,1146.455109,1147.130488,2,speech,"Literally I was",NULL,NULL,"Literally I was"
79,1147.237127,1148.712296,1,speech,"I know this story [LAUGH]",00001,NULL,"I know this story"
80,1148.712296,1150.176247,1,overlap,NULL,NULL,NULL,NULL
81,1150.176247,1150.998991,2,speech,"ఆ మీరు చూడాల్సిం",100,NULL,"You must see"
82,1150.998991,1151.394881,1,overlap,NULL,NULL,NULL,NULL
83,1151.394881,1152.487759,2,speech,"~నాయ్ ఇక్కడ [LAUGH]",101,NULL,Here
84,1152.577949,1155.012867,1,overlap,NULL,NULL,NULL,NULL
85,1155.012867,1156.230325,2,speech,"I was like ఆ నా పొట్ట ఉండేది",0001000,NULL,"I was like, my stomach was"
86,1156.230325,1156.486163,1,overlap,NULL,NULL,NULL,NULL
87,1156.486163,1157.864038,2,speech,"~తది కనపడుతుంది అని భయం",1000,NULL,"Fear of being seen"
88,1157.864038,1158.220915,1,overlap,NULL,NULL,NULL,NULL
89,1158.220915,1158.887407,2,speech,"ఒక్కటే T-shirt వేసుకొని",NULL,NULL,"Wearing only one T-shirt"
90,1158.887407,1159.44726,1,overlap,NULL,NULL,NULL,NULL
91,1159.571672,1164.48594,2,speech,"ఎందుకు వేరే వేరే తీసుకుంటే నేను ఎట్లుంటానో తెలీదు but once I understood acha transformation is needed",010000000001000,NULL,"I don't know how I would look like if I take something else, but once I understood transformation is needed"
92,1164.48594,1165.019133,1,overlap,NULL,NULL,NULL,NULL
93,1165.019133,1166.058861,2,speech,"Dressing people in person",NULL,NULL,"Dressing people in person"
94,1166.058861,1166.538735,1,speech,hmm,1,NULL,
95,1166.544872,1169.862309,2,speech,"Workshops conduct చేస్తున్న collegesకి వెళ్తున్న then I understood transformation is needed",NULL,NULL,"went to colleges, conducting workshops, then I understood that transformation was needed."
96,1169.862309,1170.599893,1,overlap,NULL,NULL,NULL,NULL
97,1170.599893,1175.506589,2,speech,"కనపడడానికి different ఉండాలి అప్పుడు when i ఆ took this challenge three months లో నేను  rice grain ముట్టలే",000000100000000000,NULL,"It should be different to look at. Then when I took this challenge I did not touch rice grain in three months,"
98,1175.878151,1177.541332,0,noise,NULL,NULL,NULL,NULL
99,1177.584729,1180.401769,1,speech,"South Indiansఉ rice నుంచి దూరంగా ఉండడం చాల పెద్ద విషయం",NULL,NULL,"Staying away from rice is a big deal for South Indians"
100,1180.401769,1181.565908,2,speech,"too much కష్టం",NULL,NULL,"Too much difficulty"
101,1181.681593,1182.460103,0,noise,NULL,NULL,NULL,NULL
102,1182.460103,1183.440972,1,overlap,NULL,NULL,NULL,NULL
103,1183.440972,1185.26451,2,speech,"నాకు ఎప్పుడు ఒక question ఉండేది rice లేకుండా బ్రతక గలుగుతారా మనుషులు అని",NULL,NULL,"I always had a question that, can humans survive without rice?"
104,1185.26451,1186.98671,1,overlap,NULL,NULL,NULL,NULL
105,1187.182214,1187.795387,1,speech,hmm,1,NULL,
106,1187.804273,1197.997158,2,speech,"but transformation అయినా తరవాత నాకు వచ్చిన confidence next level bro's like ఆ I understand that అంటే ఎవరో కొ  comment చేసారు అంటే basically [COUGH] పక్కనోళ్ళ  గురించి మనం ఎం చెయ్యట్లేదు మన confidence కోసం దాంట్లో తప్పు అయిథెయ్ లేదు",0000000001110001010000010000000000000,NULL,"But the confidence that came to me after the transformation was next level. I understand that someone has commented that, basically, we have not done anything about the neighbours for our confidence, there was no mistake in that."
107,1197.997158,1198.530351,1,speech,"లేదు అస్సల",NULL,NULL,"Not at all"
108,1198.530351,1199.116864,1,overlap,NULL,NULL,NULL,NULL
109,1199.143524,1200.467621,1,speech,"No pain no gain అన్నారు",NULL,NULL,"Said, "No pain no gain""
110,1200.467621,1208.796759,2,speech,"ఇప్పుడు దాని అర్ధం నేను భయపడ్డట్టు కాదు transformation అవ్వడానికి నేను భయ అంటే ఎందుకు భయపడి చేసుకున్నావ్ అంటే I i need that confidence and i understood వా what gives me that confidence",00000000000000001000000100000,NULL,"Now it doesn't mean that I am afraid, Why am I afraid of transformation? I need that confidence and I understood what gives me that confidence."
111,1208.876379,1209.610656,0,noise,NULL,NULL,NULL,NULL
112,1209.620778,1214.837189,1,speech,"so whatever gives you confidence do that don't let anybody say otherwise",NULL,NULL,"So whatever gives you confidence, do that. Don't let anybody say otherwise."
113,1215.148697,1217.501921,0,noise,NULL,NULL,NULL,NULL
114,1217.501921,1220.604566,1,overlap,NULL,NULL,NULL,NULL
115,1220.604566,1222.115281,2,speech,"ఇచ్చామా లేదా అని [BREATH] చూస్తున్నారో లేదో",000100,NULL,"Whether given or not, seen or not"
116,1222.115281,1223.421606,1,overlap,NULL,NULL,NULL,NULL
117,1223.421606,1224.639065,1,speech,"thanks for being ఆ",0001,NULL,"thanks for being"
118,1224.639065,1227.580516,2,overlap,NULL,NULL,NULL,NULL
119,1227.651608,1236.582601,2,speech,"before getting me as a client before you know getting into business he is my own friend and ఎలా meet అయ్యాం అంటే దానికి తగ్గట్టు ఇంకో separate podcast",000000011000000000000000000,NULL,"before getting me as a client, before getting into business, he is my own friend and how we met is another separate podcast"
120,1236.635921,1238.570557,1,overlap,NULL,NULL,NULL,NULL
121,1238.570557,1244.305022,2,speech,"Ohh that's what we are friends అనమాట and love to do these kind of content with you more often",1000001000000000000,NULL,"That's what we are friends and love to do these kind of content with you more often"
122,1244.305022,1246.571095,1,overlap,NULL,NULL,NULL,NULL
123,1246.651074,1258.843434,1,speech,"so ఇందాక చెప్పినట్టు you can comment down మీకేమన్న suggestions ఉంటె nothing is planned yet నా నుంచి ఎమన్నా తెలుసుకోవాలి అన్నా తన నుంచి ఎమన్నా తెలుసుకోవాలి అన్నా The mainly fashion verge followers ఎవరన్నా if you have some suggestion from your side I am definitely up for it",00000000000000000000000010000000000000000000,NULL,"so you can comment down if you have any suggestions. Nothing is planned yet if you want to know anything about me, know from him. Mainly fashion verge followers, anyone. If you have some suggestions from your side, I am definitely up for it."
124,1259.072612,1259.585721,0,noise,NULL,NULL,NULL,NULL
125,1259.585721,1260.001516,1,overlap,NULL,NULL,NULL,NULL
126,1260.28632,1261.074789,2,speech,"waiting for it",NULL,NULL,"waiting for it"
127,1261.354039,1262.011097,1,speech,"Bye bye",10,NULL,Bye
128,1262.011097,1262.599684,2,speech,"Bye bye",10,NULL,Bye
