orderNo,startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
18,5049.580082,5062.709531,2,speech,"ఆ సా మనం CM దగ్గరికి పోయి మాట్లాడాలా ఇది ఆ పోయి చెప్పామ్ సి CM కి కూడ పోయి చెప్పామ్ [COUGH] చెప్తే అదేంటి బి bill gates ని కలిసాం కదా మరి ఆ data అంతా ఇచ్చామ్ కదా అని చెప్పి మళ్ళా అప్పటి నుంచి",1100000111110000011010000011000000000,NULL,"Should we go to CM and talk? We went to the CM and told him, "What is that?" We met Bill Gates and gave that data also,"
19,5063.004906,5077.319968,2,speech,"ఒక్క విషయం లో Chandrababu Naidu ని మెచ్చుకోవాలి అండి ఏదన్నా ఒకటి పట్టుకుంటే ఉడుం పట్టే ఆయనది అది పని అయినంత వరకూ ఆ దాని ఆ అంతు తేలేంత వరకు దాని దాని మీద ఆ అక్కడ నుంచి fax లు email లు",0000000000000110001010001001000000,NULL,"We have to praise Chandrababu Naidu for one thing, when he sticks to one thing, he sticks to that until that work is done from that faxes and emails"
20,5077.319968,5077.73555,1,overlap,NULL,NULL,NULL,NULL
21,5077.73555,5088.488723,2,speech,"ఏ phonesఉ finally he గ got fold of him and ఏంటీ ఆ మేము ఇంతా data అంతా ఇచ్చాము I think మీ మీ వచ్చినవాళ్లు సరింగా data collect చేసుకున్నట్టు లేదు",100010000001000000010000000,NULL,"Phones. Finally, he got hold of him and we have given all the data. I think the people who came did not collect the data properly."
22,5088.488723,5089.707133,1,speech,"ఇది Bill Gates కెళ్ళిందా informationఉ",NULL,NULL,"Has this information reached to Bill Gates?"
23,5089.947981,5090.708307,2,speech,"Bill Gates డా డై",0011,NULL,"Bill Gates"
24,5090.708307,5090.949155,1,overlap,NULL,NULL,NULL,NULL
25,5090.949155,5096.611454,2,speech,"తనే మాట్లాడాడు ఆ మీరు ఇంకో team ని పంపిస్తే betterఉ ఎందుకంటే they have not got the full data about Hyderabad",0010000000000000000,NULL,"He said that it is better if you send another team because they have not got the full data about Hyderabad."
26,5096.611454,5097.067177,1,overlap,NULL,NULL,NULL,NULL
27,5097.227743,5100.247793,2,speech,"Hyderabad లో lot of institutes of excellence ఇవి అన్ని ఉన్నాయి అ",00000000001,NULL,"In Hyderabad, there are lots of institutes of excellence; all these are"
28,5100.247793,5100.698794,1,overlap,NULL,NULL,NULL,NULL
29,5100.908946,5115.539307,2,speech,"తీసుకున్నట్లు లేదు ఇంకో ఇంకో team ని పంపిస్తే better అని అంటే generally we don't send second team కానీ మీరు ఇంతగా  request చేస్తున్నారు కాబట్టి I will send second team ఆయన second team పంపిస్తే ఆ second team ని we convinced for Hyderabad",0010000000000000000000000011000011100000,NULL,"It might not be taken, it will be better if we send another team. Generally, we don't send second team but you are making such request this much. So, I will send. When he sent second team then we convinced them for Hyderabad"
30,5115.539307,5116.054062,1,overlap,NULL,NULL,NULL,NULL
31,5116.377554,5136.450617,2,speech,"Hyderabad the moment microsoft selected Hyderabad, all news papers, Wall Street Journal, everywhere ఆ this thing Hydera మా microsoft the only second development center is chosen Hyderabad అని చెప్పీ ఆ every ఆ ఇంట్రా international ఆ newspaper అన్ని అన్నిటిలోను వోచేస్తుంది",1000000000000100110000000000010110100000,NULL,"The moment Microsoft selected Hyderabad, all newspapers—the Wall Street Journal, everywhere—said this thing. Microsoft's only second development center is in Hyderabad. It came in every international newspaper."
32,5136.450617,5136.721555,1,overlap,NULL,NULL,NULL,NULL
33,5136.721555,5137.104686,1,speech,Media,NULL,NULL,Media
34,5137.104686,5139.357327,2,speech,"Thing Hyderabad ఇక్కడున్న Hyderabad ఇక్కడొకి ఎలిపేంది",010000,NULL,"Thing Hyderabad is here, has gone somewhere else."
35,5139.357327,5139.739851,1,overlap,NULL,NULL,NULL,NULL
36,5140.540318,5153.335981,2,speech,"That was the another big bre breakthrough for Hyderabad so దాంతో then other multinational companies ఓ microsoft ఎ Hyderabad se select చేసుకుంది అంటే దాంట్లో Hyderabad లో
ఏదో విశేషం ఉన్నట్లే అని",00000100010000010001001000000,NULL,"That was another big breakthrough for Hyderabad. Then other multinational companies selected Microsoft in Hyderabad. That means there is something in Hyderabad."
37,5153.335981,5153.848374,1,overlap,NULL,NULL,NULL,NULL
38,5154.04672,5158.809379,2,speech,"All other company indian infosys గాని తరువాత ఈ TCS గాని వీళ్లంతా",00000001010,NULL,"All other Indian company, Infosys and then this TCS, all of these"
39,5158.809379,5159.638181,1,overlap,NULL,NULL,NULL,NULL
40,5159.638181,5168.568463,2,speech,"అ ఆ రాబట్టారు another most important breakthrough for Hyderabad what it is Hyderabad to Cyberabad story లో Bill Clinton visit to Hydera~",1100000000000000000001,NULL,"Brought another most important breakthrough for Hyderabad. What it is, Hyderabad to Cyberabad story, Bill Clinton's visit to"
41,5168.568463,5169.10683,1,overlap,NULL,NULL,NULL,NULL
42,5169.817569,5179.893061,2,speech,"ఆ రోజుల్లో అ US president general గా US presidentsఉ ఒక country పోయి ఎళ్ళినప్పుడు ఎ cities కి ఎల్తారు అంటే ఎ cities లో ఎక్కువ american companies ఉంటె ఆ cities కి ఎక్కువ ఎల్తారు",001110000001000000000000000000,NULL,"In those days, generally when US president will go to a country, whatever cities will they go means They prefer to go to cities more like where there are more American companies."
43,5179.893061,5180.313366,1,speech,Okay,NULL,NULL,Okay
44,5180.662832,5188.620275,2,speech,"ఆ american companies తక్కువ ఉంటె general గా అక్కడికి ఎందుకు అంటే they the interest is to ఆ help the american companies in the in that country",1000000000100001000011000,NULL,"American companies are less generally then why do they go there. The interest is to help the American companies in that country"
45,5188.650971,5188.983909,1,speech,hmm,1,NULL,
46,5189.492155,5197.208844,2,speech,"So every everybody thought that ఆ Bill Clinton ఆ will go to ఆయన Bangalore కెళ్తాడు తరువాత may be Bombay కి",01000100100010000000,NULL,"So everybody thought that Bill Clinton will go to Bangalore and then may be to Bombay"
47,5197.282688,5207.377152,2,speech,"because అదీ printed capital of India కాబట్టి బో Bombay కి బి business capital కాబట్టి అక్కడికి ఎల్తాడు Delhi all the prime ministersఉ అంతా కలవడానికి Delhi",000000010110000000000001,NULL,"Because that is printed capital of India. So Bombay is a business capital. So he came to Delhi to meet all the prime ministers."
48,5207.64299,5217.401662,2,speech,"ఈ ఈ మూడు generalగా ఉ ఉంటాయి అని చెప్పి అందరూ అనుకున్నారు but the way ఆ the then chief minister Mr. Chandrababu Naidu use the his lobbying technique",10001000000001100000001000,NULL,"Everyone thought that generally there would be three, but then the way Chief Minister Mr. Chandrababu Naidu used his lobbying technique"
49,5217.517363,5218.010866,1,speech,hmm,1,NULL,
50,5218.29894,5227.82662,2,speech,"We were surprised when we came to know that Bill Clinton visiting Hyderabad he is not going to Bangalore he is coming to Hyderabad that was the big news to everybody",NULL,NULL,"We were surprised, when we came to know that Bill Clinton is visiting Hyderabad. He is not going to Bangalore, he is coming to Hyderabad that was a big news to everybody"
51,5227.82662,5228.239841,1,overlap,NULL,NULL,NULL,NULL
52,5228.239841,5228.790014,1,speech,దేరది,1,NULL,
53,5229.706183,5230.131209,2,speech,"I don't",NULL,NULL,"I don't"
54,5230.131209,5230.390948,1,overlap,NULL,NULL,NULL,NULL
55,5230.390948,5235.460571,2,speech,"I I don't know the secrets all we have to ask may be ఆ",10000010000001,NULL,"I don't know the secrets, maybe we have to ask"
56,5235.460571,5236.150059,1,overlap,NULL,NULL,NULL,NULL
57,5236.183116,5242.371976,2,speech,"Chandrababu Naidu గారైతే ఆయన చెప్తాడు I really don't know how ఆ he made that as possible",0001000000100000,NULL,"Mr. Chandrababu Naidu will say, I really don't know how he made that as possible"
58,5242.371976,5243.021613,1,speech,"crazy హ",01,NULL,crazy
59,5243.021613,5252.161756,2,speech,"that's అ very big ఆ plus point for Hyderabad Bill Clinton ఆ ఆ Hyderabad కొచ్చినప్పుడు ఏమైంది అంటే అయన air force one aircraft లో వస్తారు కదా",0110100000011000000000000,NULL,"That's a big plus point for Hyderabad when Bill Clinton came to Hyderabad, what happened was, that he came from air force one aircraft"
60,5252.161756,5252.591505,1,speech,hmm,1,NULL,
61,5252.893747,5257.743773,2,speech,"ఆ aircraft లో ఆయన తో పాటి అప్పుడు they all the media people they follow him",100011010000100,NULL,"All the media people with him, then followed him in aircraft."
62,5257.868919,5258.31992,1,speech,Okay,NULL,NULL,Okay
63,5258.364784,5259.224282,2,speech,"Wherever he goes",NULL,NULL,"Wherever he goes"
64,5259.224282,5259.521801,1,speech,hmm,1,NULL,
65,5259.682366,5264.400162,2,speech,"ఆ CNN గాని తరువాత ఆ fox news గాని ఆ వ Wall Street",10001000110,NULL,"Either CNN or next Fox news or Wall Street"
66,5264.518225,5264.723654,1,speech,hmm,1,NULL,
67,5264.723654,5282.90771,2,speech,"వాళ్లంతా కూడా ఆ మా they ఫో follow ఆ the the two day వె visit of ఆ Bill Clinton to Hyderabad అయన ఎక్కెడెక్కడికి పోతుంనాడు hi-tech city కి వచినప్పుడు తరువాత  అయన driving license ఇచ్చినప్పుడు అవన్నీ కూడా articles or opticals our US president is in Hydera~",00111101100010010000000000000000000000000001,NULL,"All of them also follow the two days visit of Bill Clinton to Hyderabad, wherever he goes, when he come to hi-tech city, next he gave them driving license. These all articles or optical about our US president is in"
68,5282.90771,5283.415381,1,overlap,NULL,NULL,NULL,NULL
69,5283.415381,5296.643154,2,speech,"And Hyderabad was news was all over the media electronic media and print media and all that this thing then మనము ఒక hundred million dollars spend చేసినా కూడా ఆ branding రాదు Hyderabad",00100000100000000110000000000000,NULL,"And Hyderabad news was all over the electronic media and print media and all that.  Then even if we spend a hundred million dollars, Hyderabad will not get that branding."
70,5296.643154,5297.32792,1,speech,Okay,NULL,NULL,Okay
71,5297.599464,5302.343234,2,speech,"That branding just with Bill Clinton visit ఆ Hyderabad has got",00000001000,NULL,"Hyderabad has got that branding just with Bill Clinton's visit"
72,5302.400899,5302.867921,1,speech,భా,1,NULL,
73,5303.193287,5318.284094,2,speech,"ఇంక అక్కడి నుంచి ఇంక Hyderabad కి తిరుగులేదు then every software company they started క coming to the this thing and ఆ ISB ఆ ISB కూడా you have to ask only ఆ ఆ honorable Chandrababu Naidu only with thats his",000000000000010111101110000000110000010,NULL,"And from there, Hyderabad never looked back. Then every software company, they started coming and ISB, also you have to ask only honorable Chandrababu Naidu, only with his"
74,5318.284094,5319.315964,1,overlap,NULL,NULL,NULL,NULL
75,5319.441111,5321.136495,2,speech,"How how that has happened that is",1000000,NULL,"how that has happened, that is"
76,5321.176636,5321.434013,1,speech,Right,NULL,NULL,Right
77,5321.434013,5325.757479,2,speech,"ఆ I don't think I can take [LAUGH] any anything out of the that story",100000011000100,NULL,"I don't think I can take anything out of that story"
78,5325.823594,5326.144725,1,speech,hmm,1,NULL,
79,5326.144725,5328.10457,2,speech,"ఆ so the these are the",101000,NULL,"So these are the"
1,5328.104575,5330.074255,2,speech,"A three fundamental breaks",NULL,NULL,"A three fundamental breaks"
2,5330.13337,5330.618356,1,speech,hmm,1,NULL,
3,5330.618356,5336.752869,2,speech,"Hyderabad to Cyberabad story లో firstఉ internet ఏదైతే ఆ connectionsఉ తీసుకురావడం  Hyderabad",0000000110000,NULL,"In the Hyderabad to Cyberabad story, taking the first internet connection to Hyderabad"
4,5336.752869,5337.167514,1,overlap,NULL,NULL,NULL,NULL
5,5337.371134,5340.921525,2,speech,"Y2k pro problemఉ advantage తే తే తీసుకోవడము",0100110,NULL,"Took the advantage of Y2K problem"
6,5340.921525,5341.291743,1,speech,hmm,1,NULL,
7,5341.358382,5349.666999,2,speech,"ఆ తరువాత microsoft ర రావడము  Bill Clinton's visitఉ ఇవన్నీ ఒచ్చిన తరువాత  Hyderabad became the international destination",100100000000000000,NULL,"Then Microsoft came with the arrival of Bill Clinton, after all this, Hyderabad became the international destination."
8,5349.9033,5362.283233,2,speech,"for any multinational company to come here and establish their ఆ facilities then everything started  happening ఆ the way ఆ మీ మిగతా సి cities కి ఎ విధంగా వెళ్తున్నారో Hyderabad కూడా అట్లొస్తున్నారు త~",000000000010000001001101000000001,NULL,"For any multinational company to come here and establish their facilities,then everything started happening the way they go to other cities, like that coming to Hyderabad also."
9,5362.316462,5370.098412,2,speech,"Hyderabad లో ఇంకో advantage compared to ఆ ఆ రోజుల్లో ఏవయ్యింది అంటే Karnataka లో chief minister బి BS Patil అని చెప్పి ఒక chief minister ఉండే వాడు",0000001000000111000000000,NULL,"Another advantage in Hyderabad compared to what happend in those days is, in Karnataka there is a chief minister called BS Patil"
10,5370.098412,5370.701867,1,speech,hmm,1,NULL,
11,5371.360856,5376.895616,2,speech,"ఆయన very I mean ఆ మా ఆ not that prior to chief minister",0111111000000,NULL,"He is not that prior to chief minister"
12,5376.895616,5377.63235,1,speech,"[BREATH] okay okay",110,NULL,okay
13,5377.75082,5379.853658,2,speech,"ఆ రోజుల్లో Chandrababu Naidu was chief minister here",NULL,NULL,"In those days Chandrababu Naidu was chief minister here"
14,5379.894382,5380.457114,1,speech,hmm,1,NULL,
15,5380.597797,5386.365794,2,speech,"So we took complete advantage అక్కడ పోయేసి చూడి మీరు traffic problem ఉంది Government is not doing anything",00000011100000000,NULL,"So we took complete advantage. Traffic problem is there, Government is not doing anything."
16,5386.365794,5386.79895,1,speech,"Right right right",011,NULL,Right
17,5386.79895,5394.299568,2,speech,"మాకు ఈ Chandrababu Naidu అసలు ఆ ఆ హ high class infrastructureఉ తరువాత ఇవన్నీ ఓచేస్తున్నాయి ఆ ఇన్ institutions of",110011110000001100,NULL,"Then high-class infrastructure, and all these are being done by Chandrababu Naidu, institutions of"
18,5394.299568,5395.232517,1,overlap,NULL,NULL,NULL,NULL
19,5395.232517,5400.308207,2,speech,"They were coming వాళ్ళు కూడా they realized because ఆ అక్కడా that chief minister is not taking any",00000001110000000,NULL,"They were coming. Also, they realized that the chief minister was not taking any"
20,5400.393357,5401.685419,1,overlap,NULL,NULL,NULL,NULL
21,5401.685419,5408.967608,2,speech,"In fact the same ఆ ISB team went to the ఆ ఆ same chief minister but the kind of treatment what they got from ఆ",0000100000110000000000001,NULL,"In fact the same ISB team went to the same chief minister but the kind of treatment what they got from"
22,5408.967608,5409.515531,1,overlap,NULL,NULL,NULL,NULL
23,5409.671023,5411.529517,2,speech,"Persons this seven they selected Hyderabad",010000,NULL,"Seven persons, they selected Hyderabad"
24,5411.529517,5411.844203,1,speech,Right,NULL,NULL,Right
25,5411.944162,5426.810944,2,speech,"So అట్లా ఆ బి because of the రి  ఆ silicon valley of India ఆ Bangalore versus Hyderabad, Hyderabad actually got more more more mileage because of the productiveness of the ఆ దే Indian government ఆ లే led by Chandra Ba~",11110001010000100000011000000001100110001,NULL,"Because of the silicon valley of India, Bangalore versus Hyderbad. Actually, Hyderabad got more milage because of the productiveness of the Indian government led by Chandra"
26,5426.810944,5427.319319,1,overlap,NULL,NULL,NULL,NULL
27,5427.319319,5427.674728,1,speech,అర్ధమైం,NULL,NULL,Understood.
28,5427.674728,5443.146141,2,speech,"ఆ That gave very good mileage for ఆ lot of companies to decide to come to Hyderabad because Hyderabad ద్ఆ the ఆ governance point of view, infrastructure point of view, cost of living ప point of view, తరువాత Telugu వాళ్ళు general గా IT లో ఎక్కువ మన",1000000100000000001011000001110001111000000000,NULL,"That gave very good mileage for a lot of companies to decide to come to Hyderabad because, from the point of view of governance, infrastructure, and cost of living, Telugu people are generally more into IT."
29,5443.146141,5443.538573,1,overlap,NULL,NULL,NULL,NULL
30,5443.705171,5453.752889,2,speech,"ఎక్కడ చూసిన కూడా మనా combined తే తే రెండు Telugu states లో Telugu వాళ్ళు ఆ studies లో ఏంటంటే either engineering అయినా చదవాలా లేదంటే medicine అయినా చేయాలా",0000011000000100000000000,NULL,"Wherever I saw it, it was combined in two Telugu states,Telugu people should study either engineering or medicine."
31,5453.752889,5454.182342,1,speech,hmm,1,NULL,
32,5454.419282,5469.520478,2,speech,"ఆ అది కట్నాన కొ కోసం అయినా గాని ఇంకో దాని కోసం గాని but this was the దాని వాళ్ళ ఏవయ్యింది అంటే ఎ engineering లో ఏ engineering college ఇప్పుడు Tumkur లో పోయిన లేకుంటే  Maharashtra లో పోయిన engineeringఏ engineering college కి పోయిన ఆ రోజుల్లో మన దగ్గర అన్ని engineering collegeలు ఉండేవి కాదు",100100000001111000011100000000000011110100000000,NULL,"Whether it was for dowry or something else, what happened to them is that any engineering college, whether you go to Tumkur or Maharastra,in those days we didn't have that many engineering colleges."
33,5469.520478,5469.827759,1,speech,hmm,1,NULL,
34,5469.827759,5470.020272,2,overlap,NULL,NULL,NULL,NULL
35,5470.020272,5473.030145,2,speech,"Telugu వాళ్ళు మిగతా ఆ states కెళ్ళి అక్కడ చదువుకునే వారు",000100000,NULL,"Telugu people go to the rest of the states to study."
36,5473.030145,5473.355937,1,speech,hmm,1,NULL,
37,5473.355937,5476.954457,2,speech,"అట్లా మన Telugu manpower in IT was the maximum",NULL,NULL,"Like that our telugu manpower in IT was the maximum"
38,5477.098842,5477.376505,1,speech,Right,NULL,NULL,Right
39,5477.702297,5484.403244,2,speech,"The that that also another example lot of people test to ఆ show the comfort feeling coming back to Hyderabad",11000000000100000000,NULL,"That is also another example, a lot of people test to show the comfort they feel coming back to Hyderabad."
40,5484.403244,5484.936358,1,speech,hmm,1,NULL,
41,5484.965976,5492.081567,2,speech,"The own మన state కు ఇప్పుడు నేను ఏ విధంగా అయితే ఆ Bangalore నుంచి ఇక్కడికి వచ్చానో because I belong to ఆ this state కాబట్టి I wanted to come back",0010010100100000000100000000,NULL,"In the own state, how did I come here from Bangalore? Because I belong to this state, so I wanted to come back."
42,5492.081567,5492.633192,1,speech,"అవును అవును sir",100,NULL,"Yes sir"
43,5492.633192,5503.587945,2,speech,"అట్లా చాలా మంది who are working in ఆ different countries different states and all there they want to come back ఎందుకంటే ఇక్కడ multi national companies ఉన్నాయి తరువాత ఆ ఇది వరకు ఎందుకు వచ్చే వాళ్ళు కాదంటే నేను ఒకసారి అడిగాను",0000000100000000000000000001000000000,NULL,"So many people who are working in different countries, different states, and all there, want to come back because there are multinational companies here. That is why they are not coming yet. I asked them once."
44,5503.587945,5503.895226,1,speech,hmm,1,NULL,
45,5503.895226,5507.275317,2,speech,"ఆ Some of our Telugu people who are working in Bangalore.",10000000000,NULL,"Some of our telugu people who are working in bangalore"
46,5507.275317,5507.649238,1,speech,hmm,1,NULL,
47,5507.767708,5513.358001,2,speech,"ఆ మా మంచి position లో ఉన్నారు మీరు మీరు senior people వస్తే కదా ఇక్కడ ఆ develop ఆ industry",11000010000001000,NULL,"You are in a good position,if senior people come,the industry will develop here"
48,5513.358001,5513.687495,1,speech,hmm,1,NULL,
49,5513.687495,5517.722872,2,speech,"ఎందుకంటే senior people రాకుండా junior people వస్తే ఆ the వాళ్ళతో they can't ఆ",0000000110001,NULL,"They can't be with them because if the junior people come without the senior people."
50,5517.722872,5518.38186,1,overlap,NULL,NULL,NULL,NULL
51,5518.38186,5518.796504,1,speech,"కొచ్చు yeah",10,NULL,yeah
52,5518.966804,5526.804321,2,speech,"ఆ ఓ ఒక ఒక senior పర్ person వస్తేయ్ around that they can create అణా అన్ hundredఉ freshers ని తీసుకొని ఆ senior కిందా ఆ they they will",01100100000001100001001100,NULL,"If a senior person comes around that they can create and take a hundred freshers under that senior.they will"
53,5526.90428,5527.119007,1,overlap,NULL,NULL,NULL,NULL
54,5527.119007,5534.490049,2,speech,"Seniors ఎ లేకపోతే ఇక్కడ జ జ అందుకని చాలా companies వచ్చేటివి కాదు మీరు ఎందుకు రావట్లేదు అంటే ఒక అతను చెప్పాడు sir ఇప్పుడు Hyderabad లో companies ఎం లేవు",0100111000000000000000000,NULL,"If there are no seniors,many companies will not come here. Why don't you come? he said,sir. Now there are no companies in Hyderabad."
55,5534.490049,5534.823245,1,speech,hmm,1,NULL,
56,5535.34155,5543.665488,2,speech,"ఇప్పుడు Bangalore లో నేను ఆ suppose ఇక ఈ company లో నాకు ఉద్యోగం పోయింది అనుకోండి for some reason either company  ఆ సరిగా చేయకపోను లేకుంటే",000010100000000000001000,NULL,"Now in Bangalore, suppose I have lost my job in this company for some reason either company is not doing it properly"
57,5543.752562,5553.84149,2,speech,"నా performance లేకపోను ఇంకేదైనా గాని నేను ఈ within one week without changing my kids education, without changing my this thing I can find another job because lot of IT companies are here",00000010000000011010000000000000,NULL,"My performance was not good or something else,but within one week, without changing my kids education or my thing, I can find another job because a lot of IT companies are here."
58,5553.841348,5554.200459,1,speech,hmm,1,NULL,
59,5554.318929,5562.882073,2,speech,"Where as నేను ఏదో IT company కి ఆ Hyderabad కొచ్చాను అనుకోండి ఆ company కి ఆ for some reason they removed me then I had to come back to again",11000001000100100000000000000,NULL,"I think I came to Hyderabad for some IT company,for some reason they removed me then I had to come back again"
60,5562.882073,5563.126417,1,overlap,NULL,NULL,NULL,NULL
61,5563.126417,5572.385571,2,speech,"To ఆ Bangalore ఎందుకంటే అన్ని companies లేవు హైదరాబాద్ లో to again ఆ to look for me another jobఉ this thing అందుకని నేను ఆ risk తీసుకోవడం లేదు sir",010000000111000000110000000,NULL,"Bangalore, because all the companies are not in Hyderabad to look for me another job,so I'm not taking that risk, sir."
62,5572.385571,5573.070475,1,overlap,NULL,NULL,NULL,NULL
63,5573.118603,5580.796926,2,speech,"నాకు ఆ ఉద్యోగం పోయిన కూడా within a week term I can find another ఇటు చాలా మంది Telugu వాళ్ళు అక్కడ నుంచి Hyderabad కి రావడానికి భయ పడేవాళ్ళు",0000000000000100000000000,NULL,"Even if I lose that job within a week, I can find another. Many Telugu people are afraid to come to Hyderabad from there."
64,5580.885778,5581.204166,1,speech,"Of course",NULL,NULL,"Of course"
65,5581.204166,5581.574384,2,overlap,NULL,NULL,NULL,NULL
66,5581.574384,5583.732756,2,speech,"కంటే concentration on number of companies చాల తక్కువున్నాయి",NULL,NULL,"Concentration on number of companies is very less than that"
67,5583.784586,5584.417659,1,speech,"అదే అర్ధమైంది",NULL,NULL,"That made sense"
68,5584.443574,5591.140819,2,speech,"ఆ అందుకని ఏ ఎక్కువమంది వచ్చి ఎల్లరు ఒక్కసారి microsoftఉ తరువాత ఇవన్నీ రావడం తో then Telugu వాళ్లంతా ఓహ్",1010000000010001,NULL,"That is why many people came and everyone came after Microsoft. Then all of them being Telugu"
69,5591.140819,5591.766488,1,overlap,NULL,NULL,NULL,NULL
70,5591.910873,5602.225149,2,speech,"That is the growth center so that is all ఆ come to Hyderabad అని చెప్పి మన Telugu వాళ్ళే ఎక్ ఎక్కడనుంచి పని చేసే వాళ్లంతా కూడా they started moving వాళ్లొస్తున్నారు కాబట్టి మిగతా companies కూడా they started expanding the",000000000100000000100000000000000000,NULL,"That is the growth center, so it is said to all come to Hyderabad. Our Telugu people who work somewhere also started moving, so other companies also started expanding the"
71,5602.225149,5602.491706,1,speech,Right,NULL,NULL,Right
72,5602.491706,5607.941316,2,speech,"ఆ this thing now afterwards ఆ Hyderabad what it is happened nobody can stop",11110100110000,NULL,"Afterwards,what happened to Hyderabad? Nobody could stop"
73,5607.941316,5608.297472,1,overlap,NULL,NULL,NULL,NULL
74,5608.299458,5608.982492,2,speech,"Progressive Hyderabad",NULL,NULL,"Progressive Hyderabad"
75,5608.982492,5611.154809,1,speech,"మీరు foundation stage నుంచి చూస్తున్నారు కదా sir",NULL,NULL,"Are you watching from the foundation stage sir?"
76,5611.154809,5611.484303,2,speech,hmm,1,NULL,
1,5611.484305,5614.406587,1,speech,"ఒక లేమిన్ question ఇప్పుడు present ఉన్నా ఆ Telangana",01000010,NULL,"One Question is, now in present Telangana."
2,5614.406587,5614.715909,2,speech,hmm,1,NULL,
3,5614.715909,5621.52507,1,speech,"Telangana లో develop అవుతున్న IT sector ని గాని లేకపోతే ఇప్పుడు చూస్తున్న ఇవన్నిటిని మీకు how do you looking at it అంటే ఇట్లనిపిస్తుంది ఈ development అనేది",000000100000000000000000,NULL,"The IT sector is developing in Telangana or otherwise no you are seeing all these, how do you looking at it, means how do you feel this development is?"
4,5621.728572,5623.584506,2,speech,"అంటే Hyderabad కి ఒక అదృష్టం ఉందండి",NULL,NULL,"Means There is a fortune for Hyderabad."
5,5623.584506,5624.036279,1,speech,hmm,1,NULL,
6,5624.353742,5628.745304,2,speech,"మేము Chandrababu Naidu గారి government పోయిం తరువాత YSR government వచ్చింది",NULL,NULL,"We, after Chandrababu Naidu's Government has gone, next YSR's government has came"
7,5628.745304,5629.465299,1,speech,"Right [BREATH]",01,NULL,Right
8,5629.465299,5636.960457,2,speech,"చాలా మంది అనుకున్నారు మరి YSR government వచ్చింది మరి policies అన్ని continue అవుతాయా కావ అని చెప్పి చాలా మంది లో ఆ ఆ doubts అన్ని ఉండే~",00010001000000100011000,NULL,"Many people thought that when YSR government came, many people have doubts like whether the policies would continue or not."
9,5636.960457,5637.377839,1,overlap,NULL,NULL,NULL,NULL
10,5637.736002,5648.932656,2,speech,"కాని YSR గారు అసలూ ఆ అ policies ని continuity చె చె చె చె చేయడమే కాకుండా అసలు ఎం cause ఉంటాయి IT కి అయన కూడా he started giving ఆ lot of this thing",0001010001111001000000000010000,NULL,"But Mr. YSR not only continued those policies, also what causes are there for IT, he also started giving a lot of this thing"
11,5648.965216,5649.51874,1,speech,Nice,NULL,NULL,Nice
12,5649.51874,5654.508598,2,speech,"So ఆ ఇన్ including the మన ORR అయన అయన time లోనే ఆ construct చే",01101101000101,NULL,"So including our ORR, during his time construct"
13,5654.508598,5654.923741,1,overlap,NULL,NULL,NULL,NULL
14,5654.923741,5655.167943,1,speech,Yeah,NULL,NULL,Yes
15,5655.167943,5658.77806,2,speech,"Though it was initiated డా during Chandrababu Naidu గారి time లో initiate చేసిన కూడా",00001000000110,NULL,"Though it was initiated during in Chandrababu Naidu's time also"
16,5658.77806,5659.067032,1,speech,Okay,NULL,NULL,Ok
17,5659.067032,5659.575786,2,overlap,NULL,NULL,NULL,NULL
18,5659.575786,5660.503753,2,speech,"Implementation happened",NULL,NULL,"Implementation happened"
19,5660.503753,5661.073557,1,overlap,NULL,NULL,NULL,NULL
20,5661.073557,5670.320666,2,speech,"Know why ఎంత fast గ implement చేసాడంటే అంత fast గా ఆ ORR రావడము తరువాత international airportఉ ఇవన్నీ కూడ ఆ this thing though",0000000110100000001000,NULL,"Know why, how fast did he implement it? ORR has come, next international airport these all also this thing though"
21,5670.320666,5670.943381,1,overlap,NULL,NULL,NULL,NULL
22,5670.943381,5672.319051,1,speech,"Right decisions taken before only",NULL,NULL,"Right decisions taken before only"
23,5672.319051,5672.840015,2,speech,"Before only",NULL,NULL,"Before only"
24,5672.840015,5673.52785,1,overlap,NULL,NULL,NULL,NULL
25,5673.52785,5674.569778,2,speech,"But implementation was done",NULL,NULL,"But implementation was done"
26,5674.569778,5675.086672,1,overlap,NULL,NULL,NULL,NULL
27,5675.408205,5679.828258,2,speech,"అ అంటే నేను ఎందుకు చెప్తున్నాను అంటే ఆ continuity of the policiesఉ",11000010000,NULL,"Why I'm telling because continuity of the policies"
28,5679.828258,5680.361432,1,speech,hmm,1,NULL,
29,5680.434692,5684.321571,2,speech,"ఆ ఇప్పుడు ప్రీ previous గా Governmentఉ వాళ్ళు ఇది చేసారు అది చేయకుండా మేము కొత్తవి",1010000000000,NULL,"Now previous Government did this without doing that. We are new"
30,5684.321571,5685.46118,1,overlap,NULL,NULL,NULL,NULL
31,5685.530371,5687.467705,2,speech,"ఎవున్నా అవి అన్ని క cutting చేసాడాయినా",000100,NULL,"Whatever it is, he did those all the cutting"
32,5687.467705,5687.813658,1,overlap,NULL,NULL,NULL,NULL
33,5687.813658,5690.035894,2,speech,"previously he added some more positive things",NULL,NULL,"Previously he added some more positive things"
34,5690.035894,5690.475458,1,speech,hmm,1,NULL,
