startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
2039.139539,2039.919291,2,overlap,,,,
2039.919291,2051.096607,2,speech,"बहुत आगे चीज़े निकलती गई, तो तुमने जैसे बोला कि हा तो वहा पे  हमको लगा कि आप [BREATH] लेकिन एक chain में finally आप एक weak link जो है आप उतने ही Strong हो जितना आपको सबसे कमज़ोर कड़ी जितनी आपकी मज़बूत है [BREATH]",0000000000110000001110000100000000000000000001,,"Things continued to move forward. So as you said that there we thought that in a chain there is a weak link, finally you are as strong as your weakest link is strong."
2051.365288,2070.830222,2,speech,"तो मुझे लगता है कि अब यह bottleneck बन गए क्योंकि इनकी जो इन इनका जो iteration है जो कि यह Material Science, Electrochemistry और [BREATH] यह सब engineering का जो iteration time है वह software और digital जितना नहीं है या बाकी engineering [BREATH] तो आज हमको यह दिख रहा है की bottleneck है ना हमारे लिए",0000000000011111111110000100000000000000000010000000000000,,"So, I think, now it has become a bottleneck because the iteration time of the engineering of Material Science, Electrochemistry etc. is not as much as that of software, digital, or other engineering things. So, we can see today that this is the bottleneck for us, isn't it?"
2071.279462,2076.747357,2,speech,"और आपका ध्यान bottlenecks पे ही जाएगा, तो बाकी चीज़े bottleneck नहीं बन है और यह bottleneck है",000000000000100000,,"And your focus will be solely on those bottlenecks. Therefore, all other aspects are not becoming bottlenecks, and this is the bottleneck."
2076.776236,2089.707935,2,speech,"तो मुझे मैं इस तरह से देखता हूं कि कोई चीज़े जहां पर प्रगति की रफ्तार तेज है, बहुत तेज अब बहुत तेज कर लीजिए कुछ पर कुछ में बहुत धीरे रखिये तो जो एक एक समय [BABBLE] आएगा या तो आप [BREATH] धीरे वाली चीज को obsolete बना दीजिए",01000000000000000011000000000000011001010010000000,,"So, I see it as occurring in areas where progress accelerates rapidly; you increase this pace significantly while slowing it down in other aspects. As a result, a time will come when those slower elements will become obsolete."
2089.967852,2105.178593,2,speech,"पर energy वगेराह को आप कैसे absolute बना देंगे ना तो वह तो होने से रहा, [BREATH] तो आकर वह absolute नहीं हो रही है तो finally वो आपके लिए bottleneck बन जाएगी और अगर वह bottleneck है [BREATH] तो फिर पूरी आप जैसे Theory of Constraints और इसमें आप जानते हैं जो जिन लोगों ने भी पडी है की bottleneck की क्या value है",00000000000000001000000000000000000000100111000100001000000000000,,"But how will you make energy, etc. obsolete? So, that cannot happen. So, if that is not going to be obsolete, then it will finally become a bottleneck for you, and if it is a bottleneck, then, you know, those who have read 'Theory of Constraints', they know that what the value of a bottleneck ."
2105.31903,2107.321358,2,speech,"ठीक है? सारी value bottleneck कि ही है",,,"It's alright? All values are only of bottleneck."
2107.770598,2108.633781,4,overlap,,,,
2108.633781,2110.427532,2,speech,"कुछ भी कर लीजिए, ठीक है? [BREATH] [LAUGH]",00000011,,"Do anything, okay?"
2110.530722,2122.105382,2,speech,"तो आप देख लीजिए जैसे अगर aa अगर पूरी दुनिया अगर cobalt pa nickel पे है तो अगर फिर Russia Russia की value पूरी दुनिया से सबसे ज्यादा है। जैसे पूरी दुनिया तेल पे चल रही है तो Middle East की चांदी हो रखी है क्यूंकि वही एक bottleneck है।",00000111001010000100100000000000000000000000000000,,"So, you can see that if the entire world depends on Cobalt and Nickel, then Russia's value is the highest globally. Since the entire world operates on oil, the Middle East is abundant in silver because that is the only bottleneck."
2122.194856,2137.373477,2,speech,"तो जिस भी चीज को bottleneck बना लेते है, किसी भी supply chain में system में, सारा value वो bottleneck capture कर लेगा over time. aa वहा पे सारा investment भी जाएगा, सारा talent भी जाएगा over time, वहा से आप geo political चीज़े भी कर सकते है उस bottleneck के around.",0000000000000100000000000100000000000000000000000000,,"So whatever bottleneck is created in any supply chain or system, it will gradually capture the entire value over time. Investments and talent will be drawn to that bottleneck. This is also where geopolitical activities can be centered."
2137.507688,2144.333274,2,speech,"aa और तो ये ये मैं मैं इस चीज को थोड़ा उस उस नजरिए से देखता हुँ।",10111100000010000,,"And I see this thing, from that perspective."
2144.43553,2149.506732,1,speech,"hmm, हां ये मुझे बड़ी दिलचस्प लगती है ये बात कि क्यों [BREATH] ऐसा है।",100000000000100,,"Yes, I find this thing interesting, which is why it is so."
2149.577559,2149.76722,3,speech,और,,,And
2149.76722,2150.078963,1,overlap,,,,
2150.078963,2150.649178,3,speech,"और एक",,,"And a"
2150.649178,2150.7754,1,overlap,,,,
2150.7754,2157.900575,3,speech,"Point इसमें मैं add करना चाहूंगी जैसे की अभी climate change पिछले बीस सालों में अभी धीरे धीरे धीरे और central stage बनता जा रहा है।",00000000000000010010000000,,"I would like to add one more point to it, that as now, climate change has been becoming more central stage, since the past 20 years."
2157.900575,2158.201928,1,overlap,,,,
2158.284823,2171.213812,3,speech,"और अगर हमे जितनी जिस गति से हम बढ़ रहे है हमे उसी गति से बढ़ते जाना है, तो लोगो को लगता है की एक solution ये ही है कि और modes of transport और modes of energy को explore किया जाए। [BREATH]",0011000000000000000000000000000000000000001,,"And if we have to move forward, maintaining the same pace with which we are going now, one potential solution is to further explore alternative modes of transportation and energy."
2171.316341,2186.627302,3,speech,"तो I think उसकी वजह से एक aa solar पे उतना focus आगया है और again solar इस लिए problem में मतलब solar का limitation ये है ना की आप उसको [BREATH] जब वो मिल रही है तो आपको उसको convert करके उसको किसी और form में capture करना पड़ेगा, तभी उसको",0000000100000000111111000000011100000000000000000000,,"So I think, for that reason, a focus has been developed on solar. And again, solar has a limitation, that when you are getting it, you need to convert it into another form and store it, then only"
2186.627302,2188.598925,2,overlap,,,,
2188.598925,2197.103446,3,speech,"करना पड़ेगा, हां तो वो सब में फिर वापस battery की बात आ जाती है, [BREATH] तो वहा पे भी एक additional stream बना जहा से शायद demand आएगी इसके अंदर और",00000000000000010000000000000000,,"Yes, it should be done. Then, the topic of batteries arises again in this. So, it has led to the formation of an additional stream in this also, maybe potentially increasing demand further in it and"
2197.103446,2197.591027,1,overlap,,,,
2197.591027,2212.790689,4,speech,"एक एक बात इसपे add करूंगा की ये सिर्फ aa it is not just climate change सिर्फ climate change की बात नही है, climate change अगर हम कहे की हां ठीक है फिर मतलब aa आप बिजली use करना बंद कर दो, तेल use करना बंद कर दो, ऐसा हो नही सकता। क्या हो रहा है",10000000111111110000000000001111011001111100000000000000,,"I will add one more thing to it, that it's not just about climate change. If we talk about climate change, then you stop using electricity or oil, then it's not possible. What is happening is"
2212.790689,2212.956067,1,hmm,,,,
2212.956617,2219.261337,4,speech,"की ee आठ सौ करोड़ लोग है पृथ्वी पे और सबको जो है अपना standard of living बढ़ाना है।",0100000000000000000,,"That there are 800 cores of people on this earth, and all of them have to increase their standard of living."
2219.414721,2232.298973,4,speech,"अगर आप देखे particularly हम लोग जो third world countries कहते है या फिर developing countries कहते है तो उसमे क्या है की आपको standard of living बढ़ाना है, और अगर आप ये देखोगे के standard of living जो था कि वो आपको  energy access कितना हैं।",000000000000000000001110000000000000000000000000,,"If you see what we call third-world countries or developing countries, particularly in those countries, you have to increase the standard of living. And as you see, the standard of living depends on how much energy access you have."
2232.401229,2240.631529,4,speech,"आप energy कितना use कर सकते हो उसी से direct determine होता है, तो यहां पे एक तरफ आपको energy का consumption बढ़ाना है।",,,"It is directly determined by how much energy you can use. So here, on one side, you have to increase the energy consumption."
2240.83896,2255.757407,4,speech,"दुगना, तिगना करना है। दूसरी तरफ ये कह रहे हो  कि तेल जला नही सकते, कोयला जला नही सकते उससे तो problem हो रही है तो, battery यहां पे आ जाती है ना कि aa aa सिर्फ battery की बात नही है यहां पे मैं कहूंगा कि ये पूरा electrification यहां पे आ जाता है।",00000000000000000000000000000000011110000000000000000000,,"You have to make this double and triple. On the other hand, you are saying that we cannot burn oil and coal, as they are creating problems. So, then battery comes, and not only battery; rather, I would say the whole electrification comes here."
2255.856974,2266.734663,4,speech,"की इससे क्या है efficiency बढ़ती है। अगर आप देखो की आप कोयला जला रहे हो,तेल जला रहे हो आपकी energy efficiency तीस percent के आसपास है। तीस,पैंतीस percent चालीस percent उससे ज्यादा तो है नही कही पे।",00110000000000000000000000000000000000,,"So the efficiency is increased by this. If you see, when you are burning coal or oil, your energy efficiency is around 30%. Not more than 30 or 35 or 40% is there anywhere."
2266.900608,2282.64878,4,speech,"और aa आप वही चीज अ electricity पे करो तो आपका जो है वो efficiency इस अस्सी percent, नब्बे percent, पिचांबे percent तक चला जाता है। तो वहा पे जो बात आती है ना की आप उतनी ही energy ले के लोगो को output जो है वो दुगना दे सकते हो।",010001000000000100000000000001000100000000001110000,,"And if you do the same thing using electricity, then that efficiency will be around 80, 90, or 95 percent. So the thing comes is that you can give double output to the people using that same amount of energy."
2282.781536,2297.791252,4,speech,"तो वहाँ जा के एक overall वो electrification की बात है battery उसमे क्या है की एक storage जैसा Khyati ने कहा की storage एक important point हो जाता है। के बीच में कही न कही पे आपको एक buffer बनाना पड़ता है,ना जैसे aa society में हम लोग पानी को टंकी होती है।",111110000000000000000000000000000000000000001001100000,,"So overall, it's a matter of electrification. What is a battery? As Khyati said that storage becomes an important point that you have to make a buffer in the middle, like a water tank in a society."
2298.006981,2304.798456,4,speech,"यो motor लगा के रोज पानी भरके रखते है ताकि आप जब आपको जब चाहिए तब आपको वो मिल जाए, तो battery वो काम कर रहा है।",000000000011000000000000000,,"You store water using motor, so that whenever you need, you get that. So the Battery is doing that job."
2305.028532,2306.48568,2,speech,बिल्कुल,,,"Of course."
2306.59463,2323.421825,1,speech,"उससे आगे बढ़ते है तो अभी हम लोगो ने बात की chemistry वगेरह की अब थोड़ा supply chain के ऊपर आते है तो आप जैसे केह रहे थे की ये cell की अलग अलग technologies है वगेरह, लेकिन इसकी manufacturing कैसे होती है, उसकी बारे में थोड़ा बताइए ना क्या इसकी history रही है।",,,"Let's move on from that. So, we discussed chemistry earlier. Now, let's briefly touch on the supply chain. You mentioned various technologies for the cell, etc. Share about the insights on their manufacturing process. What is the history behind it?"
2323.421825,2335.26991,1,speech,"किस तरीके से ये manufacturing develop हुई है और जैसे audio cassette companies भी है जो ये cell बनानी लगी है ऐसा लिखा है आप ने, तो इसके बारे में थोड़ा बताईए कैसे manufacturing होती है इनसे",0000000001000000000000000000000000000,,"How this manufacturing has developed, and you have written that audio cassette companies have also started to manufacture cells. So, please briefly explain how the manufacturing is done."
2335.386071,2345.044065,4,speech,"तो जैसा मैं केह रहा था ना कि ये chemistry सारी जो थी वो सत्तर अस्सी की दशक में बनी थी, मगर इसकी commercialization जो थी वो उन्नीस सौ बानबे तक हुई नहीं थी Lithium Ion batteries की।",00000000000000000000000011100000000000,,"So, as I was saying, that all these chemistries had been invented in the decade of 70 or 80, but the commercialization of Lithium Ion batteries had not been done until 1952."
2345.127037,2362.385308,4,speech,"उसका एक [NOISE] कारण ये था की ये बनाए कैसे, क्यूंकि जब हम पानी से पानी से बने electrolite से जाके वे organic solvent के elctrolite पे जाते है। तो एक problem होती है की Ionic conductivity या फिर Ion transport की जो property होती है वो एकदम कम हो जाती है।",0010000000000001100000000000000000000000000000000000,,"One reason for that was, how could we make this? Because when we go to the electrolyte of organic solvent from the electrolyte of water, a problem arises because the ionic conductivity or ionic transport property diminishes drastically."
2362.501469,2372.926497,4,speech,"तो, अगर [NOISE] हमको उतना ही power चाहिए battery से तो हमको क्या करना होगा की electros को काफी छोटा करना पड़ेगा, और एक दूसरे के काफी करीब लाना पड़ेगा।",001000000000111100000000000000,,"So, if we need that same amount of power from the battery, then we need to make the electrodes smaller enough and make them closer to each other."
2372.977625,2374.102441,2,overlap,,,,
2374.102441,2379.905467,4,speech,"Battery ये सब होती थी उस में क्या है की मोटे मोटे Lead के plate डाल दो, आपका काम चल रहा है, कोई problem नही है।",,,"Battery used to be all this, what is in that you insert thick lead plates into it and your work is going on? No problem is there."
2380.149499,2380.461009,1,overlap,,,,
2380.461009,2390.347024,4,speech,"((के मान)) battery में देखे तो वही calculation करते थे तो वो electrode का जो size है वो हमारे बाल के thickness से कम होना पड़ेगा।",11000000000000000000000000,,"If we see in battery, so used to do the same calculation. So, the size of the electrode should be lesser than the thickness of our hair."
2390.453034,2391.384179,1,speech,"अरे! Okay [LAUGH]",001,,"Oh! Okay."
2391.384179,2393.070923,4,overlap,,,,
2393.185961,2396.38146,4,speech,"समस्या ये है ना की आप इसको manufacture कैसे करोगे, ठीक है।",,,"Problem is that how will you manufacture this, okay?"
2396.38146,2397.288982,1,overlap,,,,
2397.288982,2404.089004,4,speech,"Electrode इतने पास में होने चाहिए के वो point one millimeter point two millimeter के पास होने चाहिए, ठीक है।",,,"The electrodes should be so close that they must be near to 0.1 or 0.2 millimeter, okay?"
2404.133741,2404.357426,1,hmm,,,,
2404.357426,2406.479237,4,speech,"तो, aa ये बड़ी समस्या थी।",010000,,"So, it was a big problem."
2406.510058,2418.954466,4,speech,"और ये जब इक्यानबे, बानबे की अगर हम बात करे तो तब ये हुआ था की जैसे audio cassette होती थी, video cassette होती थी, वो, वो industry एक तरह से खतम होने आगया था, आपकी  CD technology वगैरह हो चुके थे",0000000000001111101110000100000000010000000,,"And so if we talk about 91–92, then there were audio and video cassettes, so that industry almost came to an end, CD technology, etc. were there."
2419.115181,2419.804469,2,overlap,,,,
2419.868379,2430.515782,4,speech,"वो machine थे, वो factories थी अब उसका कुछ करना था, और उसमे अगर आप आपको याद होगा की वो जो tape होती थी audio और video cassette की, वो काफी पतली उसपे coating होती थी एक",0000000000011110000000000000000000000,,"Those machines were there and factories also, now something needs to be done with them. You might recall that the tapes of audio and video cassettes had a thin coating layer."
2431.050486,2431.551123,2,overlap,,,,
2431.551123,2442.792889,4,speech,"क्या किया की coating की technology है जिससे मैं इतना पतला layer बना सकता हु तो एक तरफ Anode code कर दो, एक तरफ Cathode code कर दो उसको पास में जा कर चिपका दो और उसमे एक बीच में एक membrane डाल दो",00000000000000000000000000000111100000000000,,"What was done is that coating has a technology where I can make such a thin layer. So code an anode on one side and a cathode on the other, stock them together, and add a membrane in the middle."
2442.792889,2443.834622,1,overlap,,,,
2444.329613,2450.334267,4,speech,"Distance पे आ गये उस अंतर पे आ गये की आपकी ये technology चल सकती है तो",00000000001000000,,"Came to a distance and came to that gap that this technology could work. So"
2450.439718,2450.911054,4,overlap,,,,
2450.939871,2458.597828,4,speech,"इस कारण जो है वो जो audio और video cassette वाले लोग थे वो battery बनाना शुरू कर दिए Japan में और",0011000000000000000000,,"For this reason, those people with audio and video cassettes they started manufacturing batteries in Japan, and"
2458.597828,2458.786362,1,hmm,,,,
2458.786362,2464.020589,4,speech,"अब Japanese लोगो ने technology लाई है तो भाई सोच समझ कर लाई होगी, तो बाकी लोग जो है",,,"Now that the Japanese have developed the technology, they must have had a plan for it, unlike other people who are"
2464.020589,2464.656494,1,overlap,,,,
2464.656494,2466.404432,4,speech,"कर रहे है ना फिर हम क्यों नई कोशिश करे",,,"Doing it, right? Then why should we try a new one?"
2466.404432,2466.586383,1,overlap,,,,
2467.136889,2482.0464,4,speech,"हम भी वही करते है करके लोग उनको follow करते गए, और आज तीस साल बाद देखे तो वही technology है जो battery में जा रही है। हालांकि हमको ये सोचना चाहिए की aa उस समय का battery बनाई थी उसका application कुछ और था",000001000000000000000000000000000100000000000,,"We also do the same, people continued to follow them, and now after 30 years, the same technology which is going into batteries. However, it is worth considering that the batteries made back then were intended for different applications."
2482.216149,2494.134973,4,speech,"आज जो हम battery बना रहे है उसकी appli application और उसकी जो requirements है वो बोहोत अलग है, तो शायद हमे battery भी अलग तरीके से बनानी होगी, ताकि वो उतना performance दे सके तो",000000001001000000000000000000000000,,"The batteries we are manufacturing now a days, have very different applications and requirements. So perhaps we would need to make batteries in different ways so that they can enhance their performance. So"
2494.459152,2500.976536,2,speech,"और और वहा पे उन्होंने शायद अपनी थोड़ी मजबूरी का फायदा उठाया की भाई उनको दिख रहा था की हमारी machine है तो waste होने वाली है CD's के वजह से",1000000000000000000000000000000,,"And there maybe they had taken advantage of their compulsion that they could see that their machines were going to be wasted for the CD's."
2501.104356,2511.859747,2,speech,"तो इनको हम use कर ले, तो उनके criteria भी अलग थे अगर जिसको वो मजबूरी नही है तो शायद आप कुछ और तरह से सोचेंगे और आप कोई और तरह से better तरह से चिज़े बना सकते है शायद",0000000000000000000000000001111100000000,,"So let's consider these options; so they had varying criteria. If they do not have that compulsion then, perhaps you should consider a different approach and maybe could make things in a better way."
2511.859747,2512.291799,4,overlap,,,,
2512.291799,2525.920602,2,speech,"ये भी एक सोचने वाली बात है और आपकी startup इसी विषय पे काम कर रहे है Apoorv, मुझे पता नही एक बहुत early है के आप कुछ बता सकते है उसके बारे में के आप किस जगह पे क्या कहते है innovation खोज रहे है उसमे या aa कुछ कह सकते है उस बारे में",00000000000000000000000000000000000000011100000010000000,,"This is also a matter to think and your startup is working on the same matter, Apoorv, I don't know maybe it's too early, can you tell something about it that where are you finding innovation here, say something on this matter."
2526.095456,2535.609356,4,speech,"जरूर तो, ba जैसा मैंने पहले थोड़ा सा कहा ना की हम innovation जो कर रहे है वो design की तरफ कर रहे है, जहाँ पे की aa dead marks जो है हम कम कर रहे है",0110000000000000000000000001000000000,,"Sure, as I said little about it before that you are innovating in the designs section, where we are making the dead marks less."
2535.918744,2549.97632,4,speech,"aa दूसरा ये है की हम aa जैसे ये पूरा जो electrode का design होता है, दोनो electrode का वो हमने एक change कर दिया है की current electric current जो है जिस path से जाती है, जिस रास्ते जाति है वो रास्ता बदल दो",100001110000000000000100000100000000000000000,,"Secondly, in terms of this entire electrode design, we have changed the design of both electrodes. The path through which electric current flows, change that direction."
2550.251132,2556.95529,4,speech,"तो उससे क्या होता हैं कि जो battery की heating होती है वो कम हो जायेगी, तो एक तरफ ये design है, दूसरी तरफ है जो",,,"So what happens with that the heating of the battery will be reduced, so on one side there is this design and on the other side which is"
2556.95529,2558.294204,2,overlap,,,,
2558.294204,2570.306085,4,speech,"जैसा मैंने कहा ना की एक जो तरीका था battery manufacture करने का वो एक अलग aa समय की बात है, अलग applications की बात है। आज की तौर पे अगर हमको करना है तो manufacturing भी अलग होनी चाहिए",0000000000000000100000000000000000000000,,"As I said, there was one method of manufacturing the batteries that is of a different time, of a different application, if we want to do it now a days then the manufacturing needs to be separate."
2570.554574,2578.818894,4,speech,"तो, aa और हमारा design इतना अलग है कि उसके हिसाब से नई process बनाना हमने सही समझा, तो हम लोगों दूसरी तरफ manufacturing process की काम कर रहे है।",110000000000000000000000000000,,"And our design is so different that we decided it right to make new process from it, and on the other side we are planning for manufacturing process."
2578.927541,2588.577949,4,speech,"जहाँ पे number of steps आपके कम हो गए, उससे क्या हुआ की आपकी machines काम हो जाती है तो automatically होती है तो investment cost होती है, वो कम हो जायेगी",00000000011110000001111100000000,,"Where your number of steps decreases, your machines decrease, there is an investment cost that will be saved."
2588.784068,2603.398673,4,speech,"और battery की quality है वो inherently improve हो जायेगी क्यूंकि आप जैसे सोचिए, जो conventional एक हमारी battery manufacturing की जो हम लोग aa discuss कर रहे थे, उसमे लगभग तीस से पैंतीस step होते है जो एक raw material पे battery का cost है",0000000000001000100000001000000000000000010000,,"And the quality of battery will inherently get improved, just think that the conventional of our battery manufacturing which we were discussing, it has almost 30-35 steps in it, which is cost of battery on a raw material."
2603.892632,2608.677638,4,speech,"अगर हम ऐसे सोचे की वो तीस या पैंतीस जगह है जहाँ पे हम गलतियां करते सकते है",,,"If we think about that there are 30 - 35 steps where we can make mistakes."
2608.976417,2609.724228,3,overlap,,,,
2609.791269,2615.400968,4,speech,"यार वो जो उसका जो effect है ना वो multiply हो के final aa aa आपको मिलने वाला है",1110000000000110000,,"Its effect will be multiplied, and it will eventually reach you."
2615.503224,2626.928731,4,speech,"तो वो अगर तीस पैंतीस के अगर समझो हम पन्द्रह कर दे तो हमारी efi aa जो quality है जो हमारी एक reliability है cell की वो उतनी ही improve हो जायेगी",00000000000000110000110000000000,,"So if we make that 30, 35 to 15 then our quality, the reliability of the cell that will get much improved."
2626.928731,2638.65781,4,speech,"क्यूंकि हमने जो आपके potential aa जगह है ना जहाँ पे हम लोग error कर सकते है, तो वो error से हमने वो निकाल दिए, तो उसपे काम कर रहे है, तो it is a design and manufacturing process",010001000000000000000000000000010000000,,"Because of the potential places we have for errors, so we got rid of the errors, so we are working on that, and it is a design and manufacturing process."
2638.95547,2649.6695,4,speech,"aa chemistry पे हम हाथ नही लगाते, chemistry हमने कहा की भाई ये LFP वगेरह जो चल रहा है ना, अच्छा चाल रहा है। इसपे ज्यादा खेलने की जरूरत नहीं है, इसमें काम होने वाला है हमारा। Chemistry को हाथ नही लगाते",100000011111000000000000000000000000000000,,"We do not interfere with chemistry, LFP, etc. as they are functioning well, right? There is no need to tamper with it, as it serves our purpose. Chemistry is not a concern to us."
2649.6695,2652.609359,0,music,,,,
2652.611369,2667.78798,2,speech,"[MUSIC] Correct, तो same chemistry में design और manufacturing innovation जो की एक नई चीज है Hindustan में इस चीजों पे काफी कम काम होता है तो अच्छा काम कर रहे है आपलोग। तो लेकिन इसमें मुझे generally लेकिन ये भी बताइए की  हमने lithium की बारे में काफी बात करी पर लोग chemistry में भी खूब करते रहते है innovation वगैरह",100000000000000000000000000000000111111000000000000000000000000,,"Correct, in same chemistry designing and manufacturing innovation is a new thing, and in India these types of works are seen less so you are working well, also tell me about, we have talked lot about lithium but people keep doing innovation in chemistry etc."
2667.80994,2668.165049,4,hmm,,,,
2668.219372,2683.452317,2,speech,"लोग अक्सर बोलते है भई sodium वाली battery आने वाली है, aa Hydrogen fuel cell आजाएंगे, aa ultra capacitor आजाएंगे, तो इन इनके बारे में आपका क्या कहना है की अभी Lithium जो है अन उसकी, उसका वर्चास्व बना रहेगा या बना हुआ है",00000000000100001000010000000000001100000000,,"People often say, Sodium batteries are about to come, Hydrogen fuel cells will come, ultra capacitors will come, so what is your opinion on these, now that lithium will be trending or is now in trend."
2683.739031,2693.000468,4,speech,"Application पे depend करता कि कौन सी चीज़ कहाँ चल सकती है, और दूसरा इस बात पे आता है की aa economics क्या कहता है। ठीक है",000000000000000000001000000,,"It depends on the application where each thing could perform, and the second thing is what the economics says. Ok"
2693.120658,2702.459145,4,speech,"की हम भले आज केह रहे है की petrol aa सौ रुपया litre है, बहुत मेहेंगा है, अगर materials के तौर पर देखे तो सौ रुपया litre बहुत सस्ता होता है",1000000001000000000000000000000,,"We are saying that now a days petrol is rs 100/litre, it is so costly, if we look from prospective of materials it is such a cheap deal."
2702.932079,2703.788473,2,overlap,,,,
2703.937945,2712.868198,4,speech,"अगर हम देखेंगे तो aluminium कितने का आता है ढाई सौ तीन सौ aa रुपये kilo होता है, stainless steel अगर हम देखेंगे तो साडे तीन सौ चार सौ रुपये kilo होता है तो material से",000000000000010000001111000000000000,,"If we consider it, how much does aluminum cost? It is priced at 250–300 rupees per kg, while stainless steel ranges from 350–400 rupees per kg. Then from material."
2712.868198,2713.233205,2,overlap,,,,
2713.233205,2716.845282,4,speech,"सौ रुपये litre जो है वो इतना महंगा नहीं होता, ठीक है?",000111000000,,"Hundred rupees per litre wouldn't have become that much expensive, okay?"
2716.890019,2717.106406,2,hmm,,,,
2717.299043,2717.842278,4,speech,"तो किमत",,,"So the price"
2717.842278,2718.965496,2,overlap,,,,
2718.965496,2724.86918,2,speech,"लेकिन आज आ आग जलाने के लिए शायद मेंहंगा है ना see बाकी चीज़ से तो आप बना के रख लेते हैं ना इसको तो फुक देते हैं",0010000000100000000000100000,,"But today, it may be expensive to light a fire. See, what you make from other things, you can keep them, but you blow this away."
2725.134407,2726.131402,4,speech,"Aa नहीं मगर वही",1000,,"No, but the same"
2726.131402,2726.994187,2,overlap,,,,
2726.994187,2730.106603,4,speech,"जलाने के लिए [NOISE] कौन सी चीज़ महँगी है या सस्ती है",000100000000,,"Which thing is expensive or cheap, for burning?"
2730.448522,2744.863418,4,speech,"तो अच्छा किमत जो होती है वो बाकी applications से भी आती है, ऐसा नहीं है कि aa सिर्फ aa अगर आप Hydrogen लेते हो Hydrogen आप industry मे भी करोगे और aa engine मे जलाने के लिए भी अगर इस्तेमाल करोगे आप",0100000000000000011100000000000010000000000,,"So, the price comes from other applications as well. It's not like, if you take Hydrogen, you will utilize it in the industry, and you will also utilize it in the engine for burning."
2744.991238,2752.085246,4,speech,"तो ऐसा नहीं है ना कि एक जगह पे सस्ता मिलेगा और दूसरे जगह पे महँगा करके बेचोगे, तो कीमत जो होगी वो दोनो तरफ same होगी तो अगर आप",,,"So it's not like that you will get anything cheaper in one place and sell it at a high price in another place. So, the price will remain the same on both sides. So, if you"
2752.085246,2752.666827,2,overlap,,,,
2752.666827,2761.387344,4,speech,"Requirement है और उसकी demand है किमत उसकी वजह से अगर बढ़ती है तो फिर आप गाड़ी में नहीं इस्तमाल करोगे ना क्योंकि वो महंगा हो जाएगा ठीक है? तो वो",,,"If the price rises due to this requirement and demand, you may choose not to use it in the car as it would become costly, correct? So that"
2761.387344,2762.854078,2,overlap,,,,
2762.854078,2774.786072,2,speech,"तो हम बहुत जगह use करते हैं ना, सारा nylon हो गया हमरा, कपडे  हो गये कितने, polyester हो गया। सब तो आज कल इसी चीज़ से बन रहा है कितनी दवाइयाँ वगेरह बहुत कुछ बहुत कुछ petroleum से बन रहा।",100000010011100111011000000000000000110000,,"We use it in many places, like in nylon, in most clothes, and in polyester. Nowadays, all the products, such as medicines, etc., and so many other things, are produced from petroleum."
2775.112012,2775.597728,4,overlap,,,,
2775.597728,2789.223336,4,speech,"Aa अगर आप देखें ना तो Hydrogen आज की तारीख में Hydrogen एक primarily एक chemical के तौर पे use होता हैं। आपका जितना urea बनता है जो aa agricultural use मे जाता है as a fertilizer use होता है",1000101000001000000000000000100000000000,,"If you observe, then Hydrogen is primarily used as a chemical only, in the present day. Total amount of Urea produced for agricultural uses, is used as a fertilizer."
2789.670706,2799.985777,4,speech,"तो urea जो है वो Ammonia से बनता है और Ammonia जो है आपका Hydrogen से बनता हैं ठीक है तो Hydrogen का बहुत ही महत्वपूर्ण अगर कोई application है तो वो Ammonia बना ना है",001110000001110000000000000000000000,,"So, Urea is produced from Ammonia, which is derived from Hydrogen, right? Therefore, if there is any important application of Hydrogen, then it is to produce Ammonia."
2800.292545,2809.751223,4,speech,"मगर आप ये सोचोगे कि क्या आप ammonia को जलाओगे आज की तारीख में नहीं जलाओगे ना क्योंकि उसका बहुत बड़ा um important important application है जिस में ज्यादा पैसे मिलते हैं उसको",000000000000000000000100000000000,,"But you may think, whether to burn Ammonia or not in the present day. You will not burn it, because it has an important application in which it generates substantial revenue."
2809.751223,2810.978294,2,overlap,,,,
2811.352168,2812.173411,4,speech,"ठीक है? तो",,,"Okay? So"
2812.173411,2812.850857,2,overlap,,,,
2812.850857,2823.996758,4,speech,"कह रहे हैं कि अभी जैसे जहां पे कोयला use होता है aa या फिर coke use होता है graphite use होता है जहां पे जलाया जाता है तो वहां पे hydrogen हो सकता है जैसे steel में",00001100011110001110000000000000000000,,"We are saying that hydrogen may be present wherever coal, coke, or graphite is used or wherever that is burned, like in the steel"
2824.035104,2835.201071,4,speech,"अभी aa शायद पिछले हफ्ते की ही बात है जो Tata steal ने एक announcement किया है कि वो aa थोड़ा थोड़ा कर के Hydrogen aa use करना  शुरू करेंगे अपने steal production मे, तो",110000000100000000010000010000000000,,"Probably the last week, Tata Steel announced that they will gradually start using Hydrogen in their steel production. So"
2835.201071,2837.865224,2,overlap,,,,
2837.865224,2838.964475,2,speech,"तो Green Hydrogen",,,"So Green Hydrogen"
2838.964475,2840.012599,4,overlap,,,,
2840.012599,2840.97764,2,speech,"पूरी लहर है जो",,,"That is the whole wave"
